DATE.ADDED.TO.CATALOG	PUBMEDID	FIRST.AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE.TRAIT	INITIAL.SAMPLE.SIZE	REPLICATION.SAMPLE.SIZE	REGION	CHR_ID	CHR_POS	REPORTED.GENE.S.	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST.SNP.RISK.ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK.ALLELE.FREQUENCY	P.VALUE	PVALUE_MLOG	P.VALUE..TEXT.	OR.or.BETA	X95..CI..TEXT.	PLATFORM..SNPS.PASSING.QC.	CNV
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	18q21.1	18	49640844	LIPG	LIPG - SMUG1P1	ENSG00000101670	ENSG00000267444		41659	9506	rs4939883-G	rs4939883	0	4939883	TF_binding_site_variant	1	0.83	2e-11	10.698970004336		0.1	[NR] s.d. increase	Affymetrix, Illumina [up to 600000]	N
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	19q13.32	19	44892009	APOE, TOMM40	TOMM40			ENSG00000130204	NA	NA	rs157580-G	rs157580	0	157580	intron_variant	0	0.33	4e-07	6.39794000867204		0.06	[NR] s.d. increase	Affymetrix, Illumina [up to 600000]	N
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	16q13	16	56971567	CETP	CETP			ENSG00000087237	NA	NA	rs1532624-C	rs1532624	0	1532624	intron_variant	0	0.57	9e-94	93.0457574905607		0.21	[NR] s.d. decrease	Affymetrix, Illumina [up to 600000]	N
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	2p24.1	2	20983311	APOB	LINC02850 - AC115619.1	ENSG00000236436	ENSG00000261012		121650	16002	rs6754295-C	rs6754295	0	6754295	regulatory_region_variant	1	0.25	4e-08	7.39794000867204		0.07	[NR] s.d. increase	Affymetrix, Illumina [up to 600000]	N
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	11p11.2	11	48497341	FOLH1, MADD	OR4A46P - OR4A40P	ENSG00000255304	ENSG00000254832		61	14932	rs7395662-G	rs7395662	0	7395662	intergenic_variant	1	0.61	6e-11	10.2218487496164		0.07	[NR] s.d. decrease	Affymetrix, Illumina [up to 600000]	N
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	9q31.1	9	104894789	ABCA1	ABCA1			ENSG00000165029	NA	NA	rs3905000-G	rs3905000	0	3905000	intron_variant	0	0.86	9e-13	12.0457574905607		0.11	[NR] s.d. increase	Affymetrix, Illumina [up to 600000]	N
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	8p21.3	8	20007664	LPL	LPL - AC100802.1	ENSG00000175445	ENSG00000253775		40405	71450	rs2083637-G	rs2083637	0	2083637	intergenic_variant	1	0.26	6e-18	17.2218487496164		0.11	[NR] s.d. increase	Affymetrix, Illumina [up to 600000]	N
2009-01-12	19060911	Aulchenko YS	2008-12-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19060911	Loci influencing lipid levels and coronary heart disease risk in 16 European population cohorts.	HDL cholesterol	20,697 European ancestry individuals, 715 Orcadian individuals	NA	16q22.1	16	67868167	CTCF, PRMT8	NUTF2			ENSG00000102898	NA	NA	rs2271293-G	rs2271293	0	2271293	intron_variant	0	0.87	8e-16	15.0969100130081		0.13	[NR] s.d. decrease	Affymetrix, Illumina [up to 600000]	N
2009-04-23	19369658	Ikram MA	2009-04-15	N Engl J Med	www.ncbi.nlm.nih.gov/pubmed/19369658	Genomewide association studies of stroke.	Stroke	1,164 European ancestry ischemic cases, 380 European ancestry cases, 18,058 European ancestry controls	259 African American ancestry ischemic cases, 41 African American ancestry cases, 2,704 African American ancestry controls, 652 European ancestry ischemic cases, 3,613 European ancestry controls	12p13.33	12	674318	NINJ2, WNK1	AC021054.1 - LINC02455	ENSG00000177406	ENSG00000256672		10122	483	rs12425791-A	rs12425791	0	12425791	intergenic_variant	1	0.23	1e-09	9	(EA)	1.27	[NR]	Affymetrix, Illumina [2194468] (imputed)	N
2009-04-23	19369658	Ikram MA	2009-04-15	N Engl J Med	www.ncbi.nlm.nih.gov/pubmed/19369658	Genomewide association studies of stroke.	Stroke	1,164 European ancestry ischemic cases, 380 European ancestry cases, 18,058 European ancestry controls	259 African American ancestry ischemic cases, 41 African American ancestry cases, 2,704 African American ancestry controls, 652 European ancestry ischemic cases, 3,613 European ancestry controls	12p13.33	12	674318	NINJ2, WNK1	AC021054.1 - LINC02455	ENSG00000177406	ENSG00000256672		10122	483	rs12425791-A	rs12425791	0	12425791	intergenic_variant	1	0.23	2e-09	8.69897000433602	(ischemic stroke, EA)	1.29	[NR]	Affymetrix, Illumina [2194468] (imputed)	N
2009-04-23	19369658	Ikram MA	2009-04-15	N Engl J Med	www.ncbi.nlm.nih.gov/pubmed/19369658	Genomewide association studies of stroke.	Stroke	1,164 European ancestry ischemic cases, 380 European ancestry cases, 18,058 European ancestry controls	259 African American ancestry ischemic cases, 41 African American ancestry cases, 2,704 African American ancestry controls, 652 European ancestry ischemic cases, 3,613 European ancestry controls	12p13.33	12	674318	NINJ2, WNK1	AC021054.1 - LINC02455	ENSG00000177406	ENSG00000256672		10122	483	rs12425791-A	rs12425791	0	12425791	intergenic_variant	1	0.23	8e-10	9.09691001300806		1.26	[NR]	Affymetrix, Illumina [2194468] (imputed)	N
2009-04-23	19369658	Ikram MA	2009-04-15	N Engl J Med	www.ncbi.nlm.nih.gov/pubmed/19369658	Genomewide association studies of stroke.	Stroke	1,164 European ancestry ischemic cases, 380 European ancestry cases, 18,058 European ancestry controls	259 African American ancestry ischemic cases, 41 African American ancestry cases, 2,704 African American ancestry controls, 652 European ancestry ischemic cases, 3,613 European ancestry controls	12p13.33	12	674318	NINJ2, WNK1	AC021054.1 - LINC02455	ENSG00000177406	ENSG00000256672		10122	483	rs12425791-A	rs12425791	0	12425791	intergenic_variant	1	0.23	1e-09	9	(ischemic stroke)	1.29	[NR]	Affymetrix, Illumina [2194468] (imputed)	N
2009-03-31	19305408	Newton-Cheh C	2009-03-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19305408	Common variants at ten loci influence QT interval duration in the QTGEN Study.	QT interval	13,685 European ancestry individuals	15,854 European ancestry individuals	1q23.3	1	162163327	NOS1AP	NOS1AP, AL450163.1			ENSG00000198929, ENSG00000285636	NA	NA	rs12029454-A	rs12029454	0	12029454	intron_variant	0	0.15	3e-45	44.5228787452803		2.98	[2.63-3.32] msec increase	Affymetrix, Illumina [up to 2543686] (imputed)	N
2009-03-31	19305408	Newton-Cheh C	2009-03-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19305408	Common variants at ten loci influence QT interval duration in the QTGEN Study.	QT interval	13,685 European ancestry individuals	15,854 European ancestry individuals	1q23.3	1	162143120	NOS1AP	NOS1AP			ENSG00000198929	NA	NA	rs16857031-G	rs16857031	0	16857031	intron_variant	0	0.14	1e-34	34		2.63	[2.28-2.97] msec increase	Affymetrix, Illumina [up to 2543686] (imputed)	N
2009-03-31	19305408	Newton-Cheh C	2009-03-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19305408	Common variants at ten loci influence QT interval duration in the QTGEN Study.	QT interval	13,685 European ancestry individuals	15,854 European ancestry individuals	3p22.2	3	38551902	SCN5A	SCN5A			ENSG00000183873	NA	NA	rs12053903-C	rs12053903	0	12053903	intron_variant	0	0.34	1e-14	14		1.23	[0.88-1.57] msec decrease	Affymetrix, Illumina [up to 2543686] (imputed)	N
2009-03-31	19305408	Newton-Cheh C	2009-03-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19305408	Common variants at ten loci influence QT interval duration in the QTGEN Study.	QT interval	13,685 European ancestry individuals	15,854 European ancestry individuals	17q12	17	34997363	LIG3, RFFL	LIG3			ENSG00000005156	NA	NA	rs2074518-T	rs2074518	0	2074518	non_coding_transcript_exon_variant	0	0.46	6e-12	11.2218487496164		1.05	[0.71-1.39] msec decrease	Affymetrix, Illumina [up to 2543686] (imputed)	N
2009-03-31	19305408	Newton-Cheh C	2009-03-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19305408	Common variants at ten loci influence QT interval duration in the QTGEN Study.	QT interval	13,685 European ancestry individuals	15,854 European ancestry individuals	1p36.31	1	6219310	NPHP4, CHDS, ACOT7, PLEKHG5, KLH21, RNF207	RNF207			ENSG00000158286	NA	NA	rs846111-C	rs846111	0	846111	missense_variant	0	0.28	1e-16	16		1.75	[1.41-2.09] msec increase	Affymetrix, Illumina [up to 2543686] (imputed)	N
2009-03-31	19305408	Newton-Cheh C	2009-03-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19305408	Common variants at ten loci influence QT interval duration in the QTGEN Study.	QT interval	13,685 European ancestry individuals	15,854 European ancestry individuals	11p15.5	11	2463573	KCNQ1	KCNQ1			ENSG00000053918	NA	NA	rs2074238-T	rs2074238	0	2074238	intron_variant	0	0.06	3e-17	16.5228787452803		7.88	[6.16-9.59] msec decrease	Affymetrix, Illumina [up to 2543686] (imputed)	N
2009-03-31	19305408	Newton-Cheh C	2009-03-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19305408	Common variants at ten loci influence QT interval duration in the QTGEN Study.	QT interval	13,685 European ancestry individuals	15,854 European ancestry individuals	1q23.3	1	162064100	NOS1AP	AL590408.1 - NOS1AP	ENSG00000227818	ENSG00000198929		24533	5591	rs12143842-T	rs12143842	0	12143842	intergenic_variant	1	0.26	2e-78	77.698970004336		3.15	[2.81-3.49] msec increase	Affymetrix, Illumina [up to 2543686] (imputed)	N
2009-03-31	19305408	Newton-Cheh C	2009-03-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19305408	Common variants at ten loci influence QT interval duration in the QTGEN Study.	QT interval	13,685 European ancestry individuals	15,854 European ancestry individuals	16p13.13	16	11597897	LITAF, TNFRSF17, CLEC16A, SNN, ZC3H7A	LITAF			ENSG00000189067	NA	NA	rs8049607-T	rs8049607	0	8049607	intron_variant	0	0.49	5e-15	14.301029995664		1.23	[0.88-1.57] msec increase	Affymetrix, Illumina [up to 2543686] (imputed)	N
2009-03-31	19305408	Newton-Cheh C	2009-03-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19305408	Common variants at ten loci influence QT interval duration in the QTGEN Study.	QT interval	13,685 European ancestry individuals	15,854 European ancestry individuals	16q21	16	58533334	GINS3, NDRG4, SLC38A7, GOT2, CNOT1	CNOT1			ENSG00000125107	NA	NA	rs37062-G	rs37062	0	37062	intron_variant	0	0.24	3e-25	24.5228787452803		1.75	[1.41-2.09] msec decrease	Affymetrix, Illumina [up to 2543686] (imputed)	N
2009-03-31	19305408	Newton-Cheh C	2009-03-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19305408	Common variants at ten loci influence QT interval duration in the QTGEN Study.	QT interval	13,685 European ancestry individuals	15,854 European ancestry individuals	11p15.5	11	2481089	KCNQ1	KCNQ1			ENSG00000053918	NA	NA	rs12576239-T	rs12576239	0	12576239	intron_variant	0	0.13	1e-15	15		1.75	[1.41-2.09] msec increase	Affymetrix, Illumina [up to 2543686] (imputed)	N
2009-03-31	19305408	Newton-Cheh C	2009-03-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19305408	Common variants at ten loci influence QT interval duration in the QTGEN Study.	QT interval	13,685 European ancestry individuals	15,854 European ancestry individuals	7q36.1	7	150940775	KCNH2	AOC1 - KCNH2	ENSG00000002726	ENSG00000055118		79271	4186	rs4725982-T	rs4725982	0	4725982	intergenic_variant	1	0.22	5e-16	15.301029995664		1.58	[1.23-1.92] msec increase	Affymetrix, Illumina [up to 2543686] (imputed)	N
2009-03-31	19305408	Newton-Cheh C	2009-03-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19305408	Common variants at ten loci influence QT interval duration in the QTGEN Study.	QT interval	13,685 European ancestry individuals	15,854 European ancestry individuals	7q36.1	7	150925074	KCNH2	AOC1 - KCNH2	ENSG00000002726	ENSG00000055118		63570	19887	rs2968864-C	rs2968864	0	2968864	intergenic_variant	1	0.25	8e-16	15.0969100130081		1.4	[1.06-1.74] msec decrease	Affymetrix, Illumina [up to 2543686] (imputed)	N
2009-03-31	19305408	Newton-Cheh C	2009-03-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19305408	Common variants at ten loci influence QT interval duration in the QTGEN Study.	QT interval	13,685 European ancestry individuals	15,854 European ancestry individuals	6q22.31	6	118672469	c6orf204, SLC35F1, PLN, ASF1A	CEP85L			ENSG00000111860	NA	NA	rs11756438-A	rs11756438	0	11756438	intron_variant	0	0.47	5e-22	21.301029995664		1.4	[1.06-1.74] msec increase	Affymetrix, Illumina [up to 2543686] (imputed)	N
2010-03-05	20159242	Li X	2010-02-01	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/20159242	Genome-wide association study of asthma identifies RAD50-IL13 and HLA-DR/DQ regions.	Asthma	607 European ancestry cases, 3,294 European ancestry controls	NA	5q31.1	5	132565533	RAD50	AC116366.3, RAD50			ENSG00000283782, ENSG00000113522	NA	NA	rs2244012-C	rs2244012	0	2244012	intron_variant	0	0.21	3e-07	6.52287874528034		1.64	[1.36-1.97]	Illumina [292443]	N
2010-03-05	20159242	Li X	2010-02-01	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/20159242	Genome-wide association study of asthma identifies RAD50-IL13 and HLA-DR/DQ regions.	Asthma	607 European ancestry cases, 3,294 European ancestry controls	NA	15q21.2	15	51677471	SCG3	DMXL2 - SCG3	ENSG00000104093	ENSG00000104112		54638	4021	rs17525472-?	rs17525472	0	17525472	intergenic_variant	1	NR	2e-06	5.69897000433602		NA		Illumina [292443]	N
2010-03-05	20159242	Li X	2010-02-01	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/20159242	Genome-wide association study of asthma identifies RAD50-IL13 and HLA-DR/DQ regions.	Asthma	607 European ancestry cases, 3,294 European ancestry controls	NA	20p13	20	3846662	KIAA1271	AP5S1 - MAVS	ENSG00000125843	ENSG00000088888		17824	137	rs4815617-?	rs4815617	0	4815617	regulatory_region_variant	1	NR	8e-06	5.09691001300806		NA		Illumina [292443]	N
2009-01-14	19110211	Meisinger C	2008-12-24	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19110211	A genome-wide association study identifies three loci associated with mean platelet volume.	Mean platelet volume	1,606 European ancestry individuals	8,617 European ancestry individuals	17q11.2	17	29376331	TAOK1	AC068025.1, AC068025.2			ENSG00000264808, ENSG00000266111	NA	NA	rs2138852-C	rs2138852	0	2138852	intron_variant	0	0.47	7e-28	27.1549019599857		0.02	[0.01-0.02] per log fl decrease	Affymetrix [335152]	N
2009-01-14	19110211	Meisinger C	2008-12-24	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19110211	A genome-wide association study identifies three loci associated with mean platelet volume.	Mean platelet volume	1,606 European ancestry individuals	8,617 European ancestry individuals	3p14.3	3	56831748	ARHGEF3	ARHGEF3			ENSG00000163947	NA	NA	rs12485738-A	rs12485738	0	12485738	intron_variant	0	0.30	4e-27	26.397940008672		0.02	[0.01-0.02] per log fl increase	Affymetrix [335152]	N
2009-01-14	19110211	Meisinger C	2008-12-24	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19110211	A genome-wide association study identifies three loci associated with mean platelet volume.	Mean platelet volume	1,606 European ancestry individuals	8,617 European ancestry individuals	12q24.31	12	121927677	WDR66	WDR66			ENSG00000158023	NA	NA	rs7961894-A	rs7961894	0	7961894	intron_variant	0	0.11	7e-48	47.1549019599857		0.03	[0.03-0.04] per log fl increase	Affymetrix [335152]	N
2009-03-18	19249006	Xiong DH	2009-02-25	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19249006	Genome-wide association and follow-up replication studies identified ADAMTS18 and TGFBR3 as bone mass candidate genes in different ethnic groups.	Bone mineral density	1,000 European ancestry individuals	4,925 European ancestry individuals, 350 Chinese ancestry hip fracture cases, 350 Chinese ancestry hip fracture controls, 2,955 Chinese ancestry individuals, 908 West African ancestry males	16q23.1	16	77395075	ADAMTS18	ADAMTS18			ENSG00000140873	NA	NA	rs16945612-?	rs16945612	0	16945612	intron_variant	0		2e-08	7.69897000433602	(hip BMD)	NA		Affymetrix [379319]	N
2009-03-18	19249006	Xiong DH	2009-02-25	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19249006	Genome-wide association and follow-up replication studies identified ADAMTS18 and TGFBR3 as bone mass candidate genes in different ethnic groups.	Bone mineral density	1,000 European ancestry individuals	4,925 European ancestry individuals, 350 Chinese ancestry hip fracture cases, 350 Chinese ancestry hip fracture controls, 2,955 Chinese ancestry individuals, 908 West African ancestry males	1p22.1	1	91745463	TGFBR3	TGFBR3			ENSG00000069702	NA	NA	rs17131547-?	rs17131547	0	17131547	intron_variant	0		1e-06	6	(spine BMD)	0.4974	unit decrease	Affymetrix [379319]	N
2009-03-31	19287509	Cui J	2009-03-14	Mol Med	www.ncbi.nlm.nih.gov/pubmed/19287509	Genome-wide association study of determinants of anti-cyclic citrullinated peptide antibody titer in adults with rheumatoid arthritis.	Anti-cyclic Citrullinated Peptide Antibody	531 European ancestry cases	849 European ancestry cases	6p21.32	6	32395438	HLA-DRA, BTNL2	BTNL2, BTNL2, BTNL2, BTNL2, BTNL2, BTNL2, BTNL2, BTNL2, TSBP1-AS1			ENSG00000226127, ENSG00000225412, ENSG00000204290, ENSG00000225845, ENSG00000229741, ENSG00000224770, ENSG00000229597, ENSG00000224242, ENSG00000225914	NA	NA	rs1980493-?	rs1980493	0	1980493	intron_variant	0	0.13	5e-07	6.30102999566398		NA		Affymetrix [97248]	N
2009-03-30	19278955	Tregouet DA	2009-03-10	Blood	www.ncbi.nlm.nih.gov/pubmed/19278955	Common susceptibility alleles are unlikely to contribute as strongly as the FV and ABO loci to VTE risk: results from a GWAS approach.	Venous thromboembolism	419 European ancestry cases, 1,228 European ancestry controls	1,757 European ancestry cases, 1,480 European ancestry controls	9q34.2	9	133273813	ABO	ABO, ABO			ENSG00000175164, ENSG00000281879	NA	NA	rs505922-C	rs505922	0	505922	intron_variant	0	0.35	4e-15	14.397940008672		1.81	[1.56-2.11]	Illumina [291872]	N
2009-05-19	19430483	Newton-Cheh C	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430483	Genome-wide association study identifies eight loci associated with blood pressure.	Systolic blood pressure	34,433 European ancestry individuals	Up to 100,347 European ancestry individuals, up to 12,889 Indian Asian ancestry individuals	17q21.31	17	45130754	ACBD4, PLCD3, HEXIM1, HEXIM2	PLCD3			ENSG00000161714	NA	NA	rs12946454-T	rs12946454	0	12946454	intron_variant	0	0.28	1e-08	8		0.57	[0.37-0.77] mm Hg increase	Affymetrix, Illumina [2497993] (imputed)	N
2009-05-19	19430483	Newton-Cheh C	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430483	Genome-wide association study identifies eight loci associated with blood pressure.	Systolic blood pressure	34,433 European ancestry individuals	Up to 100,347 European ancestry individuals, up to 12,889 Indian Asian ancestry individuals	1p36.22	1	11802721	NPPA, CLCN6, NPPB, AGTRAP, MTHFR	MTHFR			ENSG00000177000	NA	NA	rs17367504-G	rs17367504	0	17367504	intron_variant	0	0.14	2e-13	12.698970004336		0.85	[0.63-1.07] mm Hg decrease	Affymetrix, Illumina [2497993] (imputed)	N
2009-05-19	19430483	Newton-Cheh C	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430483	Genome-wide association study identifies eight loci associated with blood pressure.	Systolic blood pressure	34,433 European ancestry individuals	Up to 100,347 European ancestry individuals, up to 12,889 Indian Asian ancestry individuals	10q24.32	10	103086421	NT5C2, AS3MT, CNNM2, CYP17A1	CNNM2			ENSG00000148842	NA	NA	rs11191548-T	rs11191548	0	11191548	3_prime_UTR_variant	0	0.91	7e-24	23.1549019599857		1.16	[0.92-1.40] mm Hg increase	Affymetrix, Illumina [2497993] (imputed)	N
2009-05-19	19430483	Newton-Cheh C	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430483	Genome-wide association study identifies eight loci associated with blood pressure.	Diastolic blood pressure	34,433 European ancestry individuals	Up to 100,347 European ancestry individuals, up to 12,889 Indian Asian ancestry individuals	4q21.21	4	80263187	FGF5, PRDM8, c4orf22	PRDM8 - FGF5	ENSG00000152784	ENSG00000138675		58858	3412	rs16998073-T	rs16998073	0	16998073	intergenic_variant	1	0.21	1e-21	21		0.5	[0.40-0.60] mm Hg increase	Affymetrix, Illumina [2497993] (imputed)	N
